pyyMGZAcuD0=	C0029401	osteitis deformans
dbRKYlOOo34=	C0003811	arrhythmias
dbRKYlOOo34=	C0042514	ventricular tachycardia
dbRKYlOOo34=	C0018799	cardiac disease
dbRKYlOOo34=	C0027051	myocardial infarction
bMWwf3Rp6%2Fk=	C0021311	infections
bMWwf3Rp6%2Fk=	C0031350	Pharyngitis
bMWwf3Rp6%2Fk=	C0040425	tonsillitis
bMWwf3Rp6%2Fk=	C0031350	pharyngitis
bMWwf3Rp6%2Fk=	C0035436	rheumatic fever
bMWwf3Rp6%2Fk=	C0024117	chronic obstructive pulmonary disease
bMWwf3Rp6%2Fk=	C0024115	pulmonary diseases
bMWwf3Rp6%2Fk=	C0032285	pneumonia
bMWwf3Rp6%2Fk=	C0008148	Chlamydia
bMWwf3Rp6%2Fk=	C0010674	cystic fibrosis
bMWwf3Rp6%2Fk=	C0004610	bacteremia
bMWwf3Rp6%2Fk=	C0600031	asplenia
bMWwf3Rp6%2Fk=	C0041976	Urethritis
bMWwf3Rp6%2Fk=	C0007860	cervicitis
bMWwf3Rp6%2Fk=	C0041582	ulcer
bMWwf3Rp6%2Fk=	C0007947	Haemophilus ducreyi
bMWwf3Rp6%2Fk=	C0007947	chancroid
bMWwf3Rp6%2Fk=	C0919842	serologic test for syphilis
bMWwf3Rp6%2Fk=	C0018081	gonorrhea
bMWwf3Rp6%2Fk=	C0021311	infection
bMWwf3Rp6%2Fk=	C0026914	Mycobacterium Avium Complex
bMWwf3Rp6%2Fk=	C0026914	Mycobacterium avium complex
bMWwf3Rp6%2Fk=	C0019693	HIV infections
bMWwf3Rp6%2Fk=	C0271429	Acute otitis media
AvQR9vbeD7c=	C0006266	bronchospasm
AvQR9vbeD7c=	C0004096	asthma
AvQR9vbeD7c=	C0008677	chronic bronchitis
Aeb5Dwb7SI0=	C0024141	lupus
Aeb5Dwb7SI0=	C0003873	rheumatoid arthritis
zZYGxggwRec=	C0085580	essential hypertension
zZYGxggwRec=	C0020538	hypertension
tT4q2+3LoZM=	C0030193	pain
tT4q2+3LoZM=	C0031117	peripheral neuropathy
tT4q2+3LoZM=	C0032768	Postherpetic neuralgia
SRGJbg7KP7Y=	C0009324	ulcerative colitis
SvGozeQdME4=	C0041582	ulcers
WTZM%2FimJt%2Fk=	C0018799	Heart Disease
WTZM%2FimJt%2Fk=	C0011849	diabetes
WTZM%2FimJt%2Fk=	C0018799	heart disease
WTZM%2FimJt%2Fk=	C0010054	coronary atherosclerosis
WTZM%2FimJt%2Fk=	C0020473	Hyperlipidemia
WTZM%2FimJt%2Fk=	C0020443	hypercholesterolemia
WTZM%2FimJt%2Fk=	C0020473	hyperlipidemia
WTZM%2FimJt%2Fk=	C0154251	disorder of lipid metabolism
WTZM%2FimJt%2Fk=	C0595929	elevated serum cholesterol
WTZM%2FimJt%2Fk=	C0020445	familial hypercholesterolemia
WTZM%2FimJt%2Fk=	C0011849	diabetes mellitus
WTZM%2FimJt%2Fk=	C0020676	hypothyroidism
WTZM%2FimJt%2Fk=	C0027726	nephrotic syndrome
WTZM%2FimJt%2Fk=	C0023895	liver disease
dibIcJABuQY=	C0020538	Hypertension
dibIcJABuQY=	C0033046	pms
dibIcJABuQY=	C0020538	hypertension
dibIcJABuQY=	C0002962	Angina Pectoris
dibIcJABuQY=	C0002962	angina pectoris
dibIcJABuQY=	C0151744	ischemic heart disease
dibIcJABuQY=	C0027051	Myocardial Infarction
dibIcJABuQY=	C0027051	myocardial infarction
uoNmSBcoQls=	C0041582	ulcerative
uoNmSBcoQls=	C0017168	gastroesophageal reflux disease
uoNmSBcoQls=	C0017168	GERD
uoNmSBcoQls=	C0018834	heartburn
uoNmSBcoQls=	C0232605	regurgitation
uoNmSBcoQls=	C0013295	duodenal ulcers
uoNmSBcoQls=	C0038358	gastric ulcers
Qak3ed5b74I=	C0030193	pain
Qak3ed5b74I=	C0015967	fever
Qak3ed5b74I=	C0021400	influenza
Qak3ed5b74I=	C0009443	common cold
Qak3ed5b74I=	C0007859	neck pain
Qak3ed5b74I=	C0013390	dysmenorrhea
Qak3ed5b74I=	C0018681	headache
Qak3ed5b74I=	C0040460	toothache
Qak3ed5b74I=	C0038045	sprains
Qak3ed5b74I=	C0016658	fractures
Qak3ed5b74I=	C0027121	myositis
Qak3ed5b74I=	C0027796	neuralgia
Qak3ed5b74I=	C0039103	synovitis
Qak3ed5b74I=	C0003864	arthritis
Qak3ed5b74I=	C0006444	bursitis
Qak3ed5b74I=	C0175677	injuries
Qak3ed5b74I=	C0149931	migraines
Qak3ed5b74I=	C0085636	photophobia
Qak3ed5b74I=	C0027051	myocardial infarction
Qak3ed5b74I=	C0038454	strokes
Qak3ed5b74I=	C0038454	stroke
Qak3ed5b74I=	C0017181	gastrointestinal bleeding
Qak3ed5b74I=	C0002962	angina
Qak3ed5b74I=	C0007787	transient ischemic attacks
Qak3ed5b74I=	C0007785	cerebral infarction
Qak3ed5b74I=	C0014099	carotid endarterectomy
4XEoGsvNS08=	C0014544	Epilepsy
4XEoGsvNS08=	C0014544	epilepsy
4XEoGsvNS08=	C0149931	Migraine
4XEoGsvNS08=	C0149931	migraine headache
4XEoGsvNS08=	C0149931	migraine
4XEoGsvNS08=	C0018681	headache
4XEoGsvNS08=	C0009088	cluster headache
4XEoGsvNS08=	C0149931	migraine headaches
HY2JEdu18jo=	C0014544	Epilepsy
HY2JEdu18jo=	C0014544	epilepsy
HY2JEdu18jo=	C0149931	Migraine
HY2JEdu18jo=	C0149931	migraine headache
HY2JEdu18jo=	C0149931	migraine
HY2JEdu18jo=	C0018681	headache
HY2JEdu18jo=	C0009088	cluster headache
HY2JEdu18jo=	C0149931	migraine headaches
5RgHy%2FFgKes=	C0036341	Schizophrenia
5RgHy%2FFgKes=	C0036341	schizophrenia
5RgHy%2FFgKes=	C0033975	psychotic disorders
5RgHy%2FFgKes=	C0497327	Dementia
5RgHy%2FFgKes=	C0497327	dementia
5RgHy%2FFgKes=	C0033975	psychosis
5RgHy%2FFgKes=	C0038454	stroke
5RgHy%2FFgKes=	C0005586	Bipolar Disorder
5RgHy%2FFgKes=	C0005586	bipolar disorder
VpRtWMKpFJk=	C0021311	infections
VpRtWMKpFJk=	C0031350	Pharyngitis
VpRtWMKpFJk=	C0040425	tonsillitis
VpRtWMKpFJk=	C0031350	pharyngitis
VpRtWMKpFJk=	C0035436	rheumatic fever
VpRtWMKpFJk=	C0024117	chronic obstructive pulmonary disease
VpRtWMKpFJk=	C0024115	pulmonary diseases
VpRtWMKpFJk=	C0032285	pneumonia
VpRtWMKpFJk=	C0008148	Chlamydia
VpRtWMKpFJk=	C0010674	cystic fibrosis
VpRtWMKpFJk=	C0004610	bacteremia
VpRtWMKpFJk=	C0600031	asplenia
VpRtWMKpFJk=	C0041976	Urethritis
VpRtWMKpFJk=	C0007860	cervicitis
VpRtWMKpFJk=	C0041582	ulcer
VpRtWMKpFJk=	C0007947	Haemophilus ducreyi
VpRtWMKpFJk=	C0007947	chancroid
VpRtWMKpFJk=	C0919842	serologic test for syphilis
VpRtWMKpFJk=	C0018081	gonorrhea
VpRtWMKpFJk=	C0021311	infection
VpRtWMKpFJk=	C0026914	Mycobacterium Avium Complex
VpRtWMKpFJk=	C0026914	Mycobacterium avium complex
VpRtWMKpFJk=	C0019693	HIV infections
SqQH9BE87c4=	C0242422	Parkinson
pfdoHMBCeE0=	C0042487	venous thrombosis
pfdoHMBCeE0=	C0034065	pulmonary embolism
pfdoHMBCeE0=	C0004238	atrial fibrillation
pfdoHMBCeE0=	C0013922	embolism
pfdoHMBCeE0=	C0027051	myocardial infarction
pfdoHMBCeE0=	C0038454	stroke
pfdoHMBCeE0=	C0005779	clotting
yW8vVn079W8=	C0600139	prostatic carcinoma
fRELCV55fgg=	C0023895	liver diseases
OilxlIlBTpU=	C0029421	OCD
OilxlIlBTpU=	C0030319	Panic Disorder
OilxlIlBTpU=	C0030319	panic disorder
OilxlIlBTpU=	C0001818	agoraphobia
OilxlIlBTpU=	C0349231	Phobia
OilxlIlBTpU=	C0003467	Anxiety
OilxlIlBTpU=	C0349231	phobia
OilxlIlBTpU=	C0003467	anxiety
OilxlIlBTpU=	C0038436	Posttraumatic Stress Disorder
OilxlIlBTpU=	C0038436	posttraumatic stress disorder
OilxlIlBTpU=	C0038436	PTSD
OilxlIlBTpU=	C0236720	flashbacks
wR2iZ5lA99E=	C0036341	schizophrenia
wR2iZ5lA99E=	C0033975	psychotic disorders
wR2iZ5lA99E=	C0497327	dementia
wR2iZ5lA99E=	C0033975	psychosis
wR2iZ5lA99E=	C0038454	stroke
wR2iZ5lA99E=	C0005586	bipolar disorder
Re9n99dqsp0=	C0021311	infections
Re9n99dqsp0=	C0031350	Pharyngitis
Re9n99dqsp0=	C0040425	tonsillitis
Re9n99dqsp0=	C0035436	rheumatic fever
Re9n99dqsp0=	C0029882	Otitis media
Re9n99dqsp0=	C0149512	Acute sinusitis
Re9n99dqsp0=	C0042029	urinary tract infections
Re9n99dqsp0=	C0149523	acute cystitis
vwOJfs7O+Wc=	C0013295	duodenal ulcer
vwOJfs7O+Wc=	C0038358	gastric ulcer
vwOJfs7O+Wc=	C0013295	duodenal ulcers
vwOJfs7O+Wc=	C0014869	reflux esophagitis
vwOJfs7O+Wc=	C0017168	gastroesophageal reflux disease
vwOJfs7O+Wc=	C0017168	GERD
vwOJfs7O+Wc=	C0018834	heartburn
vwOJfs7O+Wc=	C0232605	regurgitation
vwOJfs7O+Wc=	C0013395	dyspepsia
vwOJfs7O+Wc=	C0043515	Zollinger - Ellison syndrome
vwOJfs7O+Wc=	C0030920	peptic ulcer disease
vwOJfs7O+Wc=	C0021311	infection
vwOJfs7O+Wc=	C0030920	peptic ulcer
vwOJfs7O+Wc=	C0041582	ulcer
vwOJfs7O+Wc=	C0017152	gastritis
vwOJfs7O+Wc=	C0013295	Duodenal Ulcer
vwOJfs7O+Wc=	C0232493	epigastric pain
vwOJfs7O+Wc=	C0027497	nausea
vwOJfs7O+Wc=	C0042963	vomiting
vwOJfs7O+Wc=	C1291077	bloating
vwOJfs7O+Wc=	C0014724	belching
vwOJfs7O+Wc=	C0016204	flatulence
vwOJfs7O+Wc=	C0030920	Peptic Ulcer
vwOJfs7O+Wc=	C0041582	Ulcer
nliPlqxjiIs=	C0009763	conjunctivitis
OYenjEj5X6Y=	C0011849	diabetes mellitus
OYenjEj5X6Y=	C0020456	hyperglycemia
OYenjEj5X6Y=	C0020258	NPH
OYenjEj5X6Y=	C0009421	coma
i4VMt+IxKa8=	C0019189	chronic hepatitis
i4VMt+IxKa8=	C0019163	hepatitis B
i4VMt+IxKa8=	C0023895	liver disease
5MA9DRHoEdo=	C0021311	infections
5MA9DRHoEdo=	C0036690	septicemia
5MA9DRHoEdo=	C0036974	shock
5MA9DRHoEdo=	C0020649	hypotension
5MA9DRHoEdo=	C0021311	infection
5MA9DRHoEdo=	C0243026	sepsis
xJcFqQ4NxnM=	C0020538	Hypertension
xJcFqQ4NxnM=	C0020538	hypertension
xJcFqQ4NxnM=	C0002962	Angina Pectoris
xJcFqQ4NxnM=	C0002962	angina pectoris
xJcFqQ4NxnM=	C0151744	ischemic heart disease
95p%2FM7S8ZyA=	C1269683	major depressive disorder
Dw9sf9YCHyg=	C0036341	Schizophrenia
Dw9sf9YCHyg=	C0036341	schizophrenia
Dw9sf9YCHyg=	C0033975	psychotic disorders
Dw9sf9YCHyg=	C0497327	Dementia
Dw9sf9YCHyg=	C0497327	dementia
Dw9sf9YCHyg=	C0033975	psychosis
Dw9sf9YCHyg=	C0038454	stroke
Dw9sf9YCHyg=	C0005586	Bipolar Disorder
Dw9sf9YCHyg=	C0005586	bipolar disorder
ysVI+Sj5rQM=	C0011860	type 2 diabetes mellitus
ysVI+Sj5rQM=	C0011854	insulin dependent diabetes mellitus
ysVI+Sj5rQM=	C0011860	NIDDM
ysVI+Sj5rQM=	C0011860	type 2 diabetes
ysVI+Sj5rQM=	C0043096	weight reduction
QQYzs%2FCiObQ=	C0149931	migraine
QQYzs%2FCiObQ=	C0221058	ophthalmoplegic migraine
QQYzs%2FCiObQ=	C0009088	cluster headache
zaIw+9RIQPY=	C0006840	candidiasis
zaIw+9RIQPY=	C0021311	infections
zaIw+9RIQPY=	C0042029	urinary tract infection
zaIw+9RIQPY=	C0031154	peritonitis
zaIw+9RIQPY=	C0032285	pneumonia
zaIw+9RIQPY=	C0025289	meningitis
zaIw+9RIQPY=	C0005961	bone marrow transplantation
zaIw+9RIQPY=	C0006852	vaginal candidiasis
b8yE5Acgij8=	C0003873	rheumatoid arthritis
b8yE5Acgij8=	C0029408	osteoarthritis
oNip6UQ%2FcEs=	C0027497	Nausea
oNip6UQ%2FcEs=	C0042963	Vomiting
oNip6UQ%2FcEs=	C0027497	nausea
oNip6UQ%2FcEs=	C0042963	vomiting
byH69N7WOlw=	C0020598	hypocalcemia
2PtSpbkxJ9Q=	C0036341	Schizophrenia
2PtSpbkxJ9Q=	C0036341	schizophrenia
2PtSpbkxJ9Q=	C0005586	Bipolar Disorder
2PtSpbkxJ9Q=	C0005586	bipolar disorder
2PtSpbkxJ9Q=	C0497327	dementia
dgnI8TAKiDY=	C0242422	Parkinson
dgnI8TAKiDY=	C0013384	dyskinesias
LmQnhGT+5Lo=	C0013395	indigestion
LmQnhGT+5Lo=	C0018834	heartburn
SXQUgLgC348=	C0019348	herpes simplex
SXQUgLgC348=	C0019345	fever blisters
SXQUgLgC348=	C0019345	cold sores
cs94tFv3rs8=	C0917801	insomnia
edyULXwk2sw=	C0011860	type 2 diabetes mellitus
edyULXwk2sw=	C0011854	insulin dependent diabetes mellitus
edyULXwk2sw=	C0011860	NIDDM
edyULXwk2sw=	C0011860	type 2 diabetes
edyULXwk2sw=	C0043096	weight reduction
%2Fs5bhOMzTIE=	C0021311	infections
ohTP3AU8qt0=	C0002871	anaemia
ohTP3AU8qt0=	C0040034	thrombocytopenia
ohTP3AU8qt0=	C0042870	Vitamin D deficiency
ohTP3AU8qt0=	C0019209	hepatomegaly
ohTP3AU8qt0=	C0038002	splenomegaly
%2Fkqs32LHDao=	C0026769	multiple sclerosis
%2Fkqs32LHDao=	C0037929	spinal cord injuries
%2Fkqs32LHDao=	C0037928	spinal cord diseases
JyGW4w51gGg=	C0021311	infections
JyGW4w51gGg=	C0032285	pneumonia
JyGW4w51gGg=	C0042029	urinary tract infections
JyGW4w51gGg=	C0242172	Pelvic inflammatory disease
JyGW4w51gGg=	C0008148	Chlamydia
JyGW4w51gGg=	C0025289	Meningitis
JyGW4w51gGg=	C0025289	meningitis
JyGW4w51gGg=	C0036690	Septicemia
JyGW4w51gGg=	C0036690	septicemia
44rTidtHgYI=	C0175677	trauma
44rTidtHgYI=	C0022658	renal disease
44rTidtHgYI=	C0022660	acute renal failure
7nLIa2DjgMA=	C0030193	pain
jDsBoDvNI5c=	C0021311	infections
jDsBoDvNI5c=	C0041912	Upper Respiratory Tract Infections
jDsBoDvNI5c=	C0021311	Infections
jDsBoDvNI5c=	C0043167	Pertussis
jDsBoDvNI5c=	C0043168	Whooping Cough
jDsBoDvNI5c=	C0043168	Bordetella
jDsBoDvNI5c=	C0043167	pertussis
jDsBoDvNI5c=	C0012546	Diphtheria
jDsBoDvNI5c=	C0023241	Legionella
jDsBoDvNI5c=	C0149778	Soft Tissue Infections
jDsBoDvNI5c=	C0014752	Erythrasma
jDsBoDvNI5c=	C0001144	Acne vulgaris
jDsBoDvNI5c=	C0036916	Sexually Transmitted Diseases
jDsBoDvNI5c=	C0007939	Primary Syphilis
jDsBoDvNI5c=	C0007939	primary syphilis
jDsBoDvNI5c=	C0008148	Chlamydia
jDsBoDvNI5c=	C0021311	infection
jDsBoDvNI5c=	C0036916	STD
jDsBoDvNI5c=	C0009763	conjunctivitis
tcW9XQ%2FjFSU=	C0036341	Schizophrenia
tcW9XQ%2FjFSU=	C0036341	schizophrenia
tcW9XQ%2FjFSU=	C0033975	psychotic disorders
tcW9XQ%2FjFSU=	C0497327	Dementia
tcW9XQ%2FjFSU=	C0497327	dementia
tcW9XQ%2FjFSU=	C0033975	psychosis
tcW9XQ%2FjFSU=	C0038454	stroke
tcW9XQ%2FjFSU=	C0005586	Bipolar Disorder
tcW9XQ%2FjFSU=	C0005586	bipolar disorder
aAHmqJGNtWc=	C0001144	acne vulgaris
aAHmqJGNtWc=	C0010709	cyst
aAHmqJGNtWc=	C0028259	nodule
aAHmqJGNtWc=	C0010666	cystic acne
Ef52bYpUMPs=	C0006266	bronchospasm
Ef52bYpUMPs=	C0008677	chronic bronchitis
Ef52bYpUMPs=	C0004096	bronchial asthma
R7ql1FTE%2Fmg=	C0020538	hypertension
R7ql1FTE%2Fmg=	C0002962	angina pectoris
R7ql1FTE%2Fmg=	C0151744	ischemic heart disease
+xuY58z7A1Y=	C0085580	essential hypertension
+xuY58z7A1Y=	C0018802	Congestive heart failure
+xuY58z7A1Y=	C0002994	angioedema
%2Fc0fUSrvwJM=	C0085580	essential hypertension
OEKvlCOeItE=	C0600139	carcinoma of the prostate
OEKvlCOeItE=	C0014175	Endometriosis
r5gsFLz6Nvo=	C0014935	estrogen replacement therapy
r5gsFLz6Nvo=	C0014173	endometrial hyperplasia
r5gsFLz6Nvo=	C0007097	carcinoma
KSEv3pvroEs=	C0036341	Schizophrenia
KSEv3pvroEs=	C0033046	pms
KSEv3pvroEs=	C0036341	schizophrenia
KSEv3pvroEs=	C0033975	psychotic disorders
KSEv3pvroEs=	C0005586	Bipolar Disorder
KSEv3pvroEs=	C0005586	bipolar disorder
KSEv3pvroEs=	C0497327	dementia
c56ZMSdkAf4=	C0014175	endometriosis
c56ZMSdkAf4=	C0030193	pain
czFM80VyXNw=	C0085580	Essential Hypertension
czFM80VyXNw=	C0085580	essential hypertension
czFM80VyXNw=	C0020545	renovascular hypertension
czFM80VyXNw=	C0027051	Myocardial Infarction
czFM80VyXNw=	C0027051	myocardial infarction
czFM80VyXNw=	C0018801	heart failure
czFM80VyXNw=	C0020649	Hypotension
czFM80VyXNw=	C0038454	stroke
czFM80VyXNw=	C0010054	coronary artery disease
czFM80VyXNw=	C0011849	diabetes
czFM80VyXNw=	C0020538	hypertension
6NE5x0Jwsqw=	C0033046	pms
6NE5x0Jwsqw=	C1269683	Major Depressive Disorder
6NE5x0Jwsqw=	C0006370	Bulimia Nervosa
6NE5x0Jwsqw=	C0029421	OCD
6NE5x0Jwsqw=	C0006370	bulimia nervosa
1KoKKUfjlyY=	C1269683	major depressive disorder
1KoKKUfjlyY=	C0012833	dizziness
1KoKKUfjlyY=	C0009676	confusion
1KoKKUfjlyY=	C0013144	Somnolence
4oKc1U0vkFg=	C0030193	pain
4oKc1U0vkFg=	C0015967	fever
4oKc1U0vkFg=	C0021400	influenza
4oKc1U0vkFg=	C0009443	common cold
4oKc1U0vkFg=	C0007859	neck pain
4oKc1U0vkFg=	C0013390	dysmenorrhea
4oKc1U0vkFg=	C0018681	headache
4oKc1U0vkFg=	C0040460	toothache
4oKc1U0vkFg=	C0038045	sprains
4oKc1U0vkFg=	C0016658	fractures
4oKc1U0vkFg=	C0027121	myositis
4oKc1U0vkFg=	C0027796	neuralgia
4oKc1U0vkFg=	C0039103	synovitis
4oKc1U0vkFg=	C0003864	arthritis
4oKc1U0vkFg=	C0006444	bursitis
4oKc1U0vkFg=	C0175677	injuries
4oKc1U0vkFg=	C0149931	migraines
4oKc1U0vkFg=	C0085636	photophobia
4oKc1U0vkFg=	C0027051	myocardial infarction
4oKc1U0vkFg=	C0038454	strokes
4oKc1U0vkFg=	C0038454	stroke
4oKc1U0vkFg=	C0017181	gastrointestinal bleeding
4oKc1U0vkFg=	C0002962	angina
4oKc1U0vkFg=	C0007787	transient ischemic attacks
4oKc1U0vkFg=	C0007785	cerebral infarction
4oKc1U0vkFg=	C0014099	carotid endarterectomy
1icMlh6UDiI=	C0020443	hypercholesterolemia
1icMlh6UDiI=	C0020445	familial hypercholesterolemia
HuyHU6fUqT0=	C0023473	chronic myeloid leukemia
HuyHU6fUqT0=	C0023449	acute lymphoblastic leukemia
HuyHU6fUqT0=	C0027022	MPD
HuyHU6fUqT0=	C0024899	mastocytosis
HuyHU6fUqT0=	C0023418	leukemia
HuyHU6fUqT0=	C0027651	tumors
Q0D9y7lJp38=	C0036341	schizophrenia
Q0D9y7lJp38=	C0001824	agranulocytosis
Q0D9y7lJp38=	C0036572	seizure
l2nBW0VPJiE=	C0149931	migraine
l2nBW0VPJiE=	C0009088	cluster headache
Qx1xbI7IccE=	C0018099	Gout
Qx1xbI7IccE=	C0003868	gouty arthritis
Qx1xbI7IccE=	C0740394	hyperuricemia
Qx1xbI7IccE=	C0018099	gout
Qx1xbI7IccE=	C0022658	nephropathy
Qx1xbI7IccE=	C0740394	Hyperuricemia
Qx1xbI7IccE=	C0032463	polycythemia vera
Qx1xbI7IccE=	C0027013	myeloid metaplasia
Qx1xbI7IccE=	C0006826	cancer
Qx1xbI7IccE=	C0023418	leukemia
Qx1xbI7IccE=	C0024299	lymphomas
Qx1xbI7IccE=	C0027651	neoplastic disease
Qx1xbI7IccE=	C0022650	renal calculi
RLUs0%2FI4+Eo=	C0005697	neurogenic bladder
RLUs0%2FI4+Eo=	C0042024	incontinence
RLUs0%2FI4+Eo=	C0013428	dysuria
eCBu%2FYI4Hv0=	C0020517	ALLERGY
eCBu%2FYI4Hv0=	C0002103	allergic rhinitis
eCBu%2FYI4Hv0=	C0152029	sinus congestion
eCBu%2FYI4Hv0=	C0037383	sneezing
eCBu%2FYI4Hv0=	C0032781	postnasal discharge
nlNXcGkyXaw=	C0085580	essential hypertension
nlNXcGkyXaw=	C0002994	angioedema
nlNXcGkyXaw=	C0002994	Angioedema
nlNXcGkyXaw=	C0020649	hypotension
77wybYdG1Fg=	C0021311	infections
77wybYdG1Fg=	C0041912	Upper Respiratory Tract Infections
77wybYdG1Fg=	C0037199	Sinusitis
77wybYdG1Fg=	C0029882	Otitis Media
77wybYdG1Fg=	C0021311	Infections
77wybYdG1Fg=	C0149778	Soft Tissue Infections
77wybYdG1Fg=	C0042029	Urinary Tract Infections
77wybYdG1Fg=	C0021311	infection
2DcVxP1Cl0g=	C0011849	diabetes mellitus
YYWNoisCwYs=	C0002871	anemia
YYWNoisCwYs=	C0017181	gastrointestinal bleeding
YYWNoisCwYs=	C0002871	Anemia
YYWNoisCwYs=	C0022661	Chronic Renal Failure
YYWNoisCwYs=	C0022661	chronic renal failure
YYWNoisCwYs=	C0022658	renal disease
YYWNoisCwYs=	C0006826	Cancer
YYWNoisCwYs=	C0006826	malignancies
LoGvSAQ0PzU=	C0020538	hypertension
6HQJ74IjXyo=	C0036341	Schizophrenia
6HQJ74IjXyo=	C0036341	schizophrenia
6HQJ74IjXyo=	C0005586	Bipolar Disorder
6HQJ74IjXyo=	C0005586	bipolar disorder
6HQJ74IjXyo=	C0497327	dementia
IecspF%2Fd4ko=	C0033046	pms
IecspF%2Fd4ko=	C0011860	type 2 diabetes mellitus
IecspF%2Fd4ko=	C0011854	insulin dependent diabetes mellitus
IecspF%2Fd4ko=	C0011860	NIDDM
IecspF%2Fd4ko=	C0011860	type 2 diabetes
IecspF%2Fd4ko=	C0043096	weight reduction
IecspF%2Fd4ko=	C0002736	als
4mAxhM2IkUY=	C0497327	dementia
kmgjgB6IlD8=	C0021311	infections
kmgjgB6IlD8=	C0007939	primary syphilis
kmgjgB6IlD8=	C0039128	syphilis
kmgjgB6IlD8=	C0043167	pertussis
kmgjgB6IlD8=	C0008148	Chlamydia
kmgjgB6IlD8=	C0009763	conjunctivitis
kmgjgB6IlD8=	C0032285	pneumonia
kmgjgB6IlD8=	C0021311	infection
kmgjgB6IlD8=	C0014121	bacterial endocarditis
kmgjgB6IlD8=	C0152021	congenital heart disease
kmgjgB6IlD8=	C0018824	valvular heart disease
kmgjgB6IlD8=	C0035436	rheumatic fever
kmgjgB6IlD8=	C0036689	streptococcal pharyngitis
4AsgTMFd7hk=	C0006370	Bulimia nervosa
4AsgTMFd7hk=	C0006370	bulimia nervosa
4AsgTMFd7hk=	C0028768	obsessive compulsive disorder
Z4DsLd8EE+U=	C0011860	type 2 diabetes mellitus
Z4DsLd8EE+U=	C0011854	insulin dependent diabetes mellitus
Z4DsLd8EE+U=	C0011860	NIDDM
Z4DsLd8EE+U=	C0011860	type 2 diabetes
Z4DsLd8EE+U=	C0043096	weight reduction
cw3tWAwU6U0=	C0006370	Bulimia nervosa
cw3tWAwU6U0=	C0006370	bulimia nervosa
cw3tWAwU6U0=	C0028768	obsessive compulsive disorder
Ptu5%2Fjq4DOM=	C0003873	rheumatoid arthritis
Ptu5%2Fjq4DOM=	C0029408	osteoarthritis
KnTtyP27m8U=	C0001418	adenocarcinoma
KnTtyP27m8U=	C0149925	small cell lung cancer
KnTtyP27m8U=	C0007097	carcinoma
nX7ez7DPLR8=	C0002103	allergic rhinitis
nX7ez7DPLR8=	C0037383	sneezing
nX7ez7DPLR8=	C1260880	rhinorrhea
nX7ez7DPLR8=	C0027424	nasal congestion
nX7ez7DPLR8=	C0033774	itchy
nX7ez7DPLR8=	C0042109	urticaria
nX7ez7DPLR8=	C0033774	pruritus
nX7ez7DPLR8=	C0042109	hives
nX7ez7DPLR8=	C0018621	seasonal allergic rhinitis
nX7ez7DPLR8=	C0033774	itching
6tJWutuZIVQ=	C0019080	bleeding
6tJWutuZIVQ=	C0684275	hemophilia
pSSp7RBoPnQ=	C0042024	urinary incontinence
TSqPWqH+DnA=	C0004153	atherosclerotic vascular disease
TSqPWqH+DnA=	C0020443	hypercholesterolemia
TSqPWqH+DnA=	C0020443	Hypercholesterolemia
TSqPWqH+DnA=	C0028754	obesity
TSqPWqH+DnA=	C0011849	diabetes mellitus
TSqPWqH+DnA=	C0020676	hypothyroidism
TSqPWqH+DnA=	C0027726	nephrotic syndrome
TSqPWqH+DnA=	C0023895	liver disease
TSqPWqH+DnA=	C0018799	heart disease
TSqPWqH+DnA=	C0085096	peripheral vascular disease
TSqPWqH+DnA=	C0007273	carotid artery disease
TSqPWqH+DnA=	C0020476	hyperlipoproteinemia
TSqPWqH+DnA=	C0027051	myocardial infarction
TSqPWqH+DnA=	C0010055	coronary artery bypass graft
TSqPWqH+DnA=	C0020445	familial hypercholesterolemia
TSqPWqH+DnA=	C0020445	Familial Hypercholesterolemia
TSqPWqH+DnA=	C0038454	stroke
TSqPWqH+DnA=	C0007787	transient ischemic attack
TSqPWqH+DnA=	C0595929	elevated serum cholesterol
TSqPWqH+DnA=	C0002962	angina pectoris
TSqPWqH+DnA=	C0010055	coronary artery bypass grafting
TSqPWqH+DnA=	C0190211	coronary angioplasty
TSqPWqH+DnA=	C0004153	atherosclerosis
TSqPWqH+DnA=	C0004153	Atherosclerosis
8I+W6cLEGb8=	C0149931	migraine
8I+W6cLEGb8=	C0221058	ophthalmoplegic migraine
8I+W6cLEGb8=	C0009088	cluster headache
cVuyc2JQcIQ=	C0019693	HIV disease
cVuyc2JQcIQ=	C0011991	diarrhea
xi9cbOogXeE=	C0004096	ASTHMA
xi9cbOogXeE=	C0004096	asthma
xi9cbOogXeE=	C0004096	asthmatic
xi9cbOogXeE=	C0024117	CHRONIC OBSTRUCTIVE PULMONARY DISEASE
xi9cbOogXeE=	C0024117	COPD
xi9cbOogXeE=	C0034067	emphysema
xi9cbOogXeE=	C0008677	chronic bronchitis
5D62SlyP+LM=	C0027497	nausea
5D62SlyP+LM=	C0042963	vomiting
5D62SlyP+LM=	C0006826	cancer
5DW4U4MlvRQ=	C0030193	pain
5DW4U4MlvRQ=	C0398353	hypoventilation
5DW4U4MlvRQ=	C0006625	cachectic
5DW4U4MlvRQ=	C0026846	muscle wasting
Txu7103GbiQ=	C0014544	epilepsy
